1/1/1990 0:00,1.611
1/2/1990 0:00,1.61
1/3/1990 0:00,1.6293
1/4/1990 0:00,1.637
1/5/1990 0:00,1.653
1/6/1990 0:00,1.6537
1/7/1990 0:00,1.662
1/8/1990 0:00,1.6568
1/9/1990 0:00,1.6695
1/10/1990 0:00,1.657
1/11/1990 0:00,1.6495
1/12/1990 0:00,1.6445
1/13/1990 0:00,1.6465
1/14/1990 0:00,1.639
1/15/1990 0:00,1.649
1/16/1990 0:00,1.655
1/17/1990 0:00,1.6572
1/18/1990 0:00,1.657
1/19/1990 0:00,1.678
1/20/1990 0:00,1.6818
1/21/1990 0:00,1.6794
1/22/1990 0:00,1.6815
1/23/1990 0:00,1.6817
1/24/1990 0:00,1.695
1/25/1990 0:00,1.702
1/26/1990 0:00,1.699
1/27/1990 0:00,1.687
1/28/1990 0:00,1.6925
1/29/1990 0:00,1.695
1/30/1990 0:00,1.6905
1/31/1990 0:00,1.696
2/1/1990 0:00,1.693
2/2/1990 0:00,1.6955
2/3/1990 0:00,1.704
2/4/1990 0:00,1.715
2/5/1990 0:00,1.7147
2/6/1990 0:00,1.71
2/7/1990 0:00,1.693
2/8/1990 0:00,1.692
2/9/1990 0:00,1.6892
2/10/1990 0:00,1.665
2/11/1990 0:00,1.651
2/12/1990 0:00,1.6388
2/13/1990 0:00,1.649
2/14/1990 0:00,1.639
2/15/1990 0:00,1.6425
2/16/1990 0:00,1.6181
2/17/1990 0:00,1.6103
2/18/1990 0:00,1.6003
2/19/1990 0:00,1.609
2/20/1990 0:00,1.6175
2/21/1990 0:00,1.6235
2/22/1990 0:00,1.6103
2/23/1990 0:00,1.6105
2/24/1990 0:00,1.5945
2/25/1990 0:00,1.601
2/26/1990 0:00,1.604
2/27/1990 0:00,1.618
2/28/1990 0:00,1.6261
3/1/1990 0:00,1.6275
3/2/1990 0:00,1.634
3/3/1990 0:00,1.648
3/4/1990 0:00,1.6315
3/5/1990 0:00,1.6355
3/6/1990 0:00,1.6415
3/7/1990 0:00,1.6415
3/8/1990 0:00,1.6385
3/9/1990 0:00,1.6385
3/10/1990 0:00,1.6343
3/11/1990 0:00,1.6425
3/12/1990 0:00,1.642
3/13/1990 0:00,1.6385
3/14/1990 0:00,1.631
3/15/1990 0:00,1.6338
3/16/1990 0:00,1.638
3/17/1990 0:00,1.6435
3/18/1990 0:00,1.6353
3/19/1990 0:00,1.6357
3/20/1990 0:00,1.6341
3/21/1990 0:00,1.637
3/22/1990 0:00,1.6335
3/23/1990 0:00,1.636
3/24/1990 0:00,1.6389
3/25/1990 0:00,1.6405
3/26/1990 0:00,1.643
3/27/1990 0:00,1.6422
3/28/1990 0:00,1.66
3/29/1990 0:00,1.668
3/30/1990 0:00,1.6695
3/31/1990 0:00,1.678
4/1/1990 0:00,1.6763
4/2/1990 0:00,1.6813
4/3/1990 0:00,1.684
4/4/1990 0:00,1.677
4/5/1990 0:00,1.68
4/6/1990 0:00,1.6917
4/7/1990 0:00,1.6908
4/8/1990 0:00,1.6912
4/9/1990 0:00,1.6915
4/10/1990 0:00,1.694
4/11/1990 0:00,1.6895
4/12/1990 0:00,1.6892
4/13/1990 0:00,1.6946
4/14/1990 0:00,1.693
4/15/1990 0:00,1.6765
4/16/1990 0:00,1.6838
4/17/1990 0:00,1.675
4/18/1990 0:00,1.683
4/19/1990 0:00,1.6882
4/20/1990 0:00,1.6883
4/21/1990 0:00,1.6848
4/22/1990 0:00,1.6858
4/23/1990 0:00,1.7025
4/24/1990 0:00,1.707
4/25/1990 0:00,1.7052
4/26/1990 0:00,1.7055
4/27/1990 0:00,1.713
4/28/1990 0:00,1.7205
4/29/1990 0:00,1.723
4/30/1990 0:00,1.725
5/1/1990 0:00,1.733
5/2/1990 0:00,1.7305
5/3/1990 0:00,1.7355
5/4/1990 0:00,1.7428
5/5/1990 0:00,1.7393
5/6/1990 0:00,1.745
5/7/1990 0:00,1.7634
5/8/1990 0:00,1.7795
5/9/1990 0:00,1.7805
5/10/1990 0:00,1.7865
5/11/1990 0:00,1.8058
5/12/1990 0:00,1.815
5/13/1990 0:00,1.798
5/14/1990 0:00,1.7985
5/15/1990 0:00,1.806
5/16/1990 0:00,1.804
5/17/1990 0:00,1.8112
5/18/1990 0:00,1.8205
5/19/1990 0:00,1.8146
5/20/1990 0:00,1.8143
5/21/1990 0:00,1.8205
5/22/1990 0:00,1.8248
5/23/1990 0:00,1.812
5/24/1990 0:00,1.8135
5/25/1990 0:00,1.8335
5/26/1990 0:00,1.8438
5/27/1990 0:00,1.86
5/28/1990 0:00,1.855
5/29/1990 0:00,1.8492
5/30/1990 0:00,1.8565
5/31/1990 0:00,1.872
6/1/1990 0:00,1.877
6/2/1990 0:00,1.8655
6/3/1990 0:00,1.8717
6/4/1990 0:00,1.8713
6/5/1990 0:00,1.884
6/6/1990 0:00,1.8925
6/7/1990 0:00,1.8998
6/8/1990 0:00,1.898
6/9/1990 0:00,1.919
6/10/1990 0:00,1.9198
6/11/1990 0:00,1.921
6/12/1990 0:00,1.9275
6/13/1990 0:00,1.9515
6/14/1990 0:00,1.9453
6/15/1990 0:00,1.9443
6/16/1990 0:00,1.9483
6/17/1990 0:00,1.9465
6/18/1990 0:00,1.9225
6/19/1990 0:00,1.892
6/20/1990 0:00,1.8758
6/21/1990 0:00,1.899
6/22/1990 0:00,1.908
6/23/1990 0:00,1.894
6/24/1990 0:00,1.8555
6/25/1990 0:00,1.8485
6/26/1990 0:00,1.864
6/27/1990 0:00,1.8767
6/28/1990 0:00,1.8985
6/29/1990 0:00,1.9025
6/30/1990 0:00,1.918
7/1/1990 0:00,1.8847
7/2/1990 0:00,1.8683
7/3/1990 0:00,1.846
7/4/1990 0:00,1.884
7/5/1990 0:00,1.8768
7/6/1990 0:00,1.864
7/7/1990 0:00,1.871
7/8/1990 0:00,1.8735
7/9/1990 0:00,1.889
7/10/1990 0:00,1.8885
7/11/1990 0:00,1.898
7/12/1990 0:00,1.9118
7/13/1990 0:00,1.9465
7/14/1990 0:00,1.97
7/15/1990 0:00,1.9675
7/16/1990 0:00,1.964
7/17/1990 0:00,1.9732
7/18/1990 0:00,1.9535
7/19/1990 0:00,1.957
7/20/1990 0:00,1.965
7/21/1990 0:00,1.9535
7/22/1990 0:00,1.9595
7/23/1990 0:00,1.948
7/24/1990 0:00,1.9464
7/25/1990 0:00,1.9565
7/26/1990 0:00,1.954
7/27/1990 0:00,1.956
7/28/1990 0:00,1.953
7/29/1990 0:00,1.9475
7/30/1990 0:00,1.944
7/31/1990 0:00,1.95
8/1/1990 0:00,1.9515
8/2/1990 0:00,1.9695
8/3/1990 0:00,1.973
8/4/1990 0:00,1.976
8/5/1990 0:00,1.967
8/6/1990 0:00,1.9665
8/7/1990 0:00,1.9642
8/8/1990 0:00,1.961
8/9/1990 0:00,1.9595
8/10/1990 0:00,1.9707
8/11/1990 0:00,1.9698
8/12/1990 0:00,1.9685
8/13/1990 0:00,1.967
8/14/1990 0:00,1.9658
8/15/1990 0:00,1.976
8/16/1990 0:00,1.972
8/17/1990 0:00,1.9515
8/18/1990 0:00,1.9392
8/19/1990 0:00,1.9195
8/20/1990 0:00,1.926
8/21/1990 0:00,1.922
8/22/1990 0:00,1.938
8/23/1990 0:00,1.95
8/24/1990 0:00,1.9425
8/25/1990 0:00,1.939
8/26/1990 0:00,1.944
8/27/1990 0:00,1.9435
8/28/1990 0:00,1.9391
8/29/1990 0:00,1.9285
8/30/1990 0:00,1.935
8/31/1990 0:00,1.931
9/1/1990 0:00,1.906
9/2/1990 0:00,1.885
9/3/1990 0:00,1.867
9/4/1990 0:00,1.885
9/5/1990 0:00,1.887
9/6/1990 0:00,1.921
9/7/1990 0:00,1.9285
9/8/1990 0:00,1.9425
9/9/1990 0:00,1.9465
9/10/1990 0:00,1.932
9/11/1990 0:00,1.905
9/12/1990 0:00,1.906
9/13/1990 0:00,1.9258
9/14/1990 0:00,1.905
9/15/1990 0:00,1.907
9/16/1990 0:00,1.9045
9/17/1990 0:00,1.904
9/18/1990 0:00,1.9047
9/19/1990 0:00,1.9228
9/20/1990 0:00,1.9416
9/21/1990 0:00,1.9477
9/22/1990 0:00,1.955
9/23/1990 0:00,1.96
9/24/1990 0:00,1.9575
9/25/1990 0:00,1.9642
9/26/1990 0:00,1.9695
9/27/1990 0:00,1.961
9/28/1990 0:00,1.965
9/29/1990 0:00,1.9763
9/30/1990 0:00,1.9772
10/1/1990 0:00,1.983
10/2/1990 0:00,1.999
10/3/1990 0:00,1.9965
10/4/1990 0:00,1.987
10/5/1990 0:00,1.997
10/6/1990 0:00,1.9915
10/7/1990 0:00,1.9918
10/8/1990 0:00,1.98
10/9/1990 0:00,1.9705
10/10/1990 0:00,1.9515
10/11/1990 0:00,1.947
10/12/1990 0:00,1.9571
10/13/1990 0:00,1.9437
10/14/1990 0:00,1.923
10/15/1990 0:00,1.9205
10/16/1990 0:00,1.9155
10/17/1990 0:00,1.91
10/18/1990 0:00,1.898
10/19/1990 0:00,1.8965
10/20/1990 0:00,1.9017
10/21/1990 0:00,1.8505
10/22/1990 0:00,1.858
10/23/1990 0:00,1.856
10/24/1990 0:00,1.8555
10/25/1990 0:00,1.8305
10/26/1990 0:00,1.791
10/27/1990 0:00,1.765
10/28/1990 0:00,1.7765
10/29/1990 0:00,1.792
10/30/1990 0:00,1.7895
10/31/1990 0:00,1.764
11/1/1990 0:00,1.7533
11/2/1990 0:00,1.7395
11/3/1990 0:00,1.7365
11/4/1990 0:00,1.7485
11/5/1990 0:00,1.7585
11/6/1990 0:00,1.7705
11/7/1990 0:00,1.777
11/8/1990 0:00,1.788
11/9/1990 0:00,1.7705
11/10/1990 0:00,1.7675
11/11/1990 0:00,1.791
11/12/1990 0:00,1.7793
11/13/1990 0:00,1.79
11/14/1990 0:00,1.7775
11/15/1990 0:00,1.7875
11/16/1990 0:00,1.7885
11/17/1990 0:00,1.783
11/18/1990 0:00,1.771
11/19/1990 0:00,1.719
11/20/1990 0:00,1.69
11/21/1990 0:00,1.712
11/22/1990 0:00,1.694
11/23/1990 0:00,1.6935
11/24/1990 0:00,1.686
11/25/1990 0:00,1.6765
11/26/1990 0:00,1.7265
11/27/1990 0:00,1.717
11/28/1990 0:00,1.695
11/29/1990 0:00,1.705
11/30/1990 0:00,1.7215
12/1/1990 0:00,1.7175
12/2/1990 0:00,1.704
12/3/1990 0:00,1.719
12/4/1990 0:00,1.7315
12/5/1990 0:00,1.7383
12/6/1990 0:00,1.7478
12/7/1990 0:00,1.7455
12/8/1990 0:00,1.7135
12/9/1990 0:00,1.719
12/10/1990 0:00,1.7365
12/11/1990 0:00,1.727
12/12/1990 0:00,1.7345
12/13/1990 0:00,1.731
12/14/1990 0:00,1.7453
12/15/1990 0:00,1.734
12/16/1990 0:00,1.7155
12/17/1990 0:00,1.698
12/18/1990 0:00,1.6969
12/19/1990 0:00,1.703
12/20/1990 0:00,1.6937
12/21/1990 0:00,1.6875
12/22/1990 0:00,1.671
12/23/1990 0:00,1.6688
12/24/1990 0:00,1.6615
12/25/1990 0:00,1.6445
12/26/1990 0:00,1.6377
12/27/1990 0:00,1.6252
12/28/1990 0:00,1.6115
12/29/1990 0:00,1.6325
12/30/1990 0:00,1.6312
12/31/1990 0:00,1.631
1/1/1991 0:00,1.642
1/2/1991 0:00,1.6281
1/3/1991 0:00,1.6395
1/4/1991 0:00,1.632
1/5/1991 0:00,1.618
1/6/1991 0:00,1.614
1/7/1991 0:00,1.6015
1/8/1991 0:00,1.6057
1/9/1991 0:00,1.615
1/10/1991 0:00,1.628
1/11/1991 0:00,1.622
1/12/1991 0:00,1.621
1/13/1991 0:00,1.607
1/14/1991 0:00,1.6505
1/15/1991 0:00,1.6515
1/16/1991 0:00,1.644
1/17/1991 0:00,1.6525
1/18/1991 0:00,1.666
1/19/1991 0:00,1.691
1/20/1991 0:00,1.681
1/21/1991 0:00,1.6835
1/22/1991 0:00,1.6938
1/23/1991 0:00,1.6875
1/24/1991 0:00,1.6743
1/25/1991 0:00,1.6798
1/26/1991 0:00,1.6845
1/27/1991 0:00,1.6735
1/28/1991 0:00,1.6945
1/29/1991 0:00,1.7095
1/30/1991 0:00,1.712
1/31/1991 0:00,1.7128
2/1/1991 0:00,1.7
2/2/1991 0:00,1.695
2/3/1991 0:00,1.6983
2/4/1991 0:00,1.6935
2/5/1991 0:00,1.6875
2/6/1991 0:00,1.688
2/7/1991 0:00,1.662
2/8/1991 0:00,1.63
2/9/1991 0:00,1.6377
2/10/1991 0:00,1.6765
2/11/1991 0:00,1.697
2/12/1991 0:00,1.6715
2/13/1991 0:00,1.6795
2/14/1991 0:00,1.68
2/15/1991 0:00,1.69
2/16/1991 0:00,1.6805
2/17/1991 0:00,1.68
2/18/1991 0:00,1.691
2/19/1991 0:00,1.6935
2/20/1991 0:00,1.692
2/21/1991 0:00,1.6975
2/22/1991 0:00,1.73
2/23/1991 0:00,1.7295
2/24/1991 0:00,1.7252
2/25/1991 0:00,1.7335
2/26/1991 0:00,1.7325
2/27/1991 0:00,1.742
2/28/1991 0:00,1.7275
3/1/1991 0:00,1.7285
3/2/1991 0:00,1.744
3/3/1991 0:00,1.738
3/4/1991 0:00,1.7333
3/5/1991 0:00,1.7325
3/6/1991 0:00,1.737
3/7/1991 0:00,1.7485
3/8/1991 0:00,1.751
3/9/1991 0:00,1.75
3/10/1991 0:00,1.739
3/11/1991 0:00,1.7352
3/12/1991 0:00,1.714
3/13/1991 0:00,1.7165
3/14/1991 0:00,1.7145
3/15/1991 0:00,1.719
3/16/1991 0:00,1.702
3/17/1991 0:00,1.7105
3/18/1991 0:00,1.725
3/19/1991 0:00,1.7185
3/20/1991 0:00,1.7145
3/21/1991 0:00,1.7065
3/22/1991 0:00,1.711
3/23/1991 0:00,1.711
3/24/1991 0:00,1.723
3/25/1991 0:00,1.7425
3/26/1991 0:00,1.7425
3/27/1991 0:00,1.781
3/28/1991 0:00,1.7697
3/29/1991 0:00,1.768
3/30/1991 0:00,1.775
3/31/1991 0:00,1.769
4/1/1991 0:00,1.791
4/2/1991 0:00,1.7955
4/3/1991 0:00,1.796
4/4/1991 0:00,1.7975
4/5/1991 0:00,1.7975
4/6/1991 0:00,1.7985
4/7/1991 0:00,1.7978
4/8/1991 0:00,1.767
4/9/1991 0:00,1.7655
4/10/1991 0:00,1.776
4/11/1991 0:00,1.7715
4/12/1991 0:00,1.7725
4/13/1991 0:00,1.7915
4/14/1991 0:00,1.81
4/15/1991 0:00,1.806
4/16/1991 0:00,1.808
4/17/1991 0:00,1.8085
4/18/1991 0:00,1.8075
4/19/1991 0:00,1.8185
4/20/1991 0:00,1.821
4/21/1991 0:00,1.822
4/22/1991 0:00,1.8252
4/23/1991 0:00,1.8325
4/24/1991 0:00,1.86
4/25/1991 0:00,1.8765
4/26/1991 0:00,1.8705
4/27/1991 0:00,1.884
4/28/1991 0:00,1.8768
4/29/1991 0:00,1.8665
4/30/1991 0:00,1.866
5/1/1991 0:00,1.868
5/2/1991 0:00,1.845
